Dataset shape:  (7214, 53)
Train Shape:  (3452, 401)
Train Label Shape:  (3452,)
Validation Shape:  (864, 401)
Validation Label Shape:  (864,)
Test Shape:  (1851, 401)
Test Label Shape:  (1851,)
Configuration space object:
  Hyperparameters:
    activation, Type: Categorical, Choices: {identity, logistic, tanh, relu}, Default: relu
    alpha, Type: UniformFloat, Range: [1e-06, 0.1], Default: 0.0001, on log-scale
    learning_rate_init, Type: UniformFloat, Range: [0.0001, 1.0], Default: 0.001, on log-scale
    max_iter, Type: UniformInteger, Range: [100, 500], Default: 300
    num_units, Type: UniformInteger, Range: [50, 500], Default: 100
    tol, Type: UniformFloat, Range: [1e-05, 0.01], Default: 0.0001, on log-scale

################################################################################
Use self defined accuracy metric
[WARNING] [2025-06-04 20:12:53,766:Client-AutoMLSMBO(1)::96a9677c-41b2-11f0-9f73-fe576b4fae26] Could not find meta-data directory /Users/sayannath/Projects/Fair-AutoML/autosklearn/metalearning/files/fair+acc_binary.classification_dense
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.12182908193252615 0.32719298245614037 0.21491902043640848 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.34606794404607966 0.4096491228070176 0.37488882252457095 0.5467073898259047
0.15001763253790995 0.33684210526315794 0.23470378542393666 0.5467073898259047
0.10139884800752325 0.3631578947368421 0.2200522895361392 0.5467073898259047
0.14094275302691905 0.3298245614035088 0.22656148096034673 0.5467073898259047
0.1195015869284119 0.34561403508771926 0.22199668874739914 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.17992241683319626 0.3649122807017544 0.26377695508192556 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.1533560597155284 0.3421052631578947 0.23891467881219994 0.5467073898259047
0.15218055718819795 0.343859649122807 0.23906727308703724 0.5467073898259047
0.2166686258375456 0.32894736842105265 0.2675637501302889 0.5467073898259047
0.14780768778652875 0.33508771929824566 0.23270034210396173 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.14378746914305868 0.3570175438596491 0.2404430862789593 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.15996238391912543 0.3359649122807018 0.23974302939738462 0.5467073898259047
0.10287998119195957 0.37982456140350873 0.2284169128296218 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.19217115316797934 0.35175438596491226 0.26450905330252134 0.5467073898259047
0.0 0.5412280701754386 0.245334684629313 0.5467073898259047
0.23801575173386624 0.31842105263157894 0.27446288044962397 0.5467073898259047
0.3856588691665687 0.41140350877192977 0.3973287240512742 0.5467073898259047
0.07473845068766904 0.3929824561403509 0.2189961065915742 0.5467073898259047
0.11089690842835309 0.343859649122807 0.216497197231053 0.5467073898259047
0.3384977077700717 0.41140350877192977 0.3715453686030371 0.5467073898259047
0.24349359351122607 0.3807017543859649 0.3056890388913236 0.5467073898259047
0.35250969789585046 0.4078947368421053 0.37761532676439225 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.35744680851063826 0.37631578947368416 0.3659999781427027 0.5467073898259047
0.195015869284119 0.33333333333333337 0.257714153595649 0.5467073898259047
0.1094863053955566 0.33508771929824566 0.21174975916247293 0.5467073898259047
0.048595274479840134 0.3666666666666667 0.19277468606591508 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.048595274479840134 0.3666666666666667 0.19277468606591508 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.33706359468672853 0.35789473684210527 0.34650619748724687 0.5467073898259047
0.04100152815328556 0.3692982456140351 0.1898160041226562 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.04100152815328556 0.3692982456140351 0.1898160041226562 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.048595274479840134 0.3666666666666667 0.19277468606591508 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.13158575290936875 0.3315789473684211 0.222241190042768 0.5467073898259047
0.045891618666980105 0.3956140350877193 0.20441820564272883 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.04100152815328556 0.3692982456140351 0.1898160041226562 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.048595274479840134 0.3666666666666667 0.19277468606591508 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.045891618666980105 0.3956140350877193 0.20441820564272883 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.24473962619019632 0.33070175438596494 0.28370562365617646 0.5467073898259047
0.16327730104619725 0.3789473684210526 0.2610389488229684 0.5467073898259047
0.211472904666745 0.3192982456140351 0.2603493349076539 0.5467073898259047
0.11719760197484425 0.34561403508771926 0.220737083147236 0.5467073898259047
0.12340425531914895 0.32105263157894737 0.21299680369062465 0.5467073898259047
0.09592100623016342 0.3570175438596491 0.21427413727965186 0.5467073898259047
0.08205007640766429 0.42894736842105263 0.23929605536673842 0.5467073898259047
0.20533678147408013 0.31842105263157894 0.25659704591669796 0.5467073898259047
0.12789467497355123 0.4324561403508772 0.2659501365728867 0.5467073898259047
0.1527918185024098 0.3280701754385965 0.23224420242504062 0.5467073898259047
0.15747031856118493 0.3710526315789474 0.2542856027160271 0.5467073898259047
0.213635829317033 0.3192982456140351 0.2615318217976029 0.5467073898259047
0.06192547313976726 0.36754385964912284 0.20046002927778855 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.04100152815328556 0.3692982456140351 0.1898160041226562 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.048595274479840134 0.3666666666666667 0.19277468606591508 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.06192547313976726 0.36754385964912284 0.20046002927778855 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.045891618666980105 0.3956140350877193 0.20441820564272883 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.07109439285294467 0.35 0.1975202435088242 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.04100152815328556 0.3692982456140351 0.1898160041226562 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
0.048595274479840134 0.3666666666666667 0.19277468606591508 0.5467073898259047
0.08515340307981661 0.32719298245614037 0.19486815578075053 0.5467073898259047
0.08691665687081224 0.3263157894736842 0.19543451456178243 0.5467073898259047
0.08012225226284236 0.3377192982456141 0.1968890896095094 0.5467073898259047
0.07109439285294467 0.35 0.1975202435088242 0.5467073898259047
0.06192547313976726 0.36754385964912284 0.20046002927778855 0.5467073898259047
0.06862583754555074 0.3631578947368421 0.20213504252973713 0.5467073898259047
0.09157164687904079 0.33859649122807023 0.20354618335186198 0.5467073898259047
0.045891618666980105 0.3956140350877193 0.20441820564272883 0.5467073898259047
0.07892323968496534 0.35789473684210527 0.2053789577955005 0.5467073898259047
0.09542729516868459 0.33859649122807023 0.20565409476437985 0.5467073898259047
0.09848360173974374 0.33508771929824566 0.20573449976577557 0.5467073898259047
0.10668860938051017 0.32894736842105265 0.20743686240005296 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.027976960150464303 0.35350877192982455 0.1755381248066328 0.5467073898259047
0.03928529446338308 0.3280701754385965 0.170189346939453 0.5467073898259047
0.031197837075349732 0.34912280701754383 0.17531087653996769 0.5467073898259047
0.027976960150464303 0.35350877192982455 0.1755381248066328 0.5467073898259047
0.04631479957681911 0.3377192982456141 0.17840630539487085 0.5467073898259047
0.045868108616433534 0.3508771929824561 0.18412647259551873 0.5467073898259047
0.038556482896438204 0.362280701754386 0.18529827903912743 0.5467073898259047
0.07198777477371582 0.33070175438596494 0.1892609098806799 0.5467073898259047
0.04100152815328556 0.3692982456140351 0.1898160041226562 0.5467073898259047
0.06338309627365696 0.34298245614035083 0.1901234199106368 0.5467073898259047
