"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000132, 1, 0.000132, balancing:strategy=''none'', classifier:__choice__=''CustomXGBoost'', data_preprocessing:categorical_transformer:categorical_encoding:__choice__=''one_hot_encoding'', data_preprocessing:categorical_transformer:category_coalescence:__choice__=''minority_coalescer'', data_preprocessing:numerical_transformer:imputation:strategy=''mean'', data_preprocessing:numerical_transformer:rescaling:__choice__=''standardize'', feature_preprocessor:__choice__=''extra_trees_preproc_for_classification'', classifier:CustomXGBoost:learning_rate='0.35', classifier:CustomXGBoost:max_depth='6', classifier:CustomXGBoost:min_child_weight='5', classifier:CustomXGBoost:n_estimators='200', classifier:CustomXGBoost:subsample='0.86733', data_preprocessing:categorical_transformer:category_coalescence:minority_coalescer:minimum_fraction='0.01', feature_preprocessor:extra_trees_preproc_for_classification:bootstrap=''False'', feature_preprocessor:extra_trees_preproc_for_classification:criterion=''gini'', feature_preprocessor:extra_trees_preproc_for_classification:max_depth=''None'', feature_preprocessor:extra_trees_preproc_for_classification:max_features='0.5', feature_preprocessor:extra_trees_preproc_for_classification:max_leaf_nodes=''None'', feature_preprocessor:extra_trees_preproc_for_classification:min_impurity_decrease='0.0', feature_preprocessor:extra_trees_preproc_for_classification:min_samples_leaf='1', feature_preprocessor:extra_trees_preproc_for_classification:min_samples_split='2', feature_preprocessor:extra_trees_preproc_for_classification:min_weight_fraction_leaf='0.0', feature_preprocessor:extra_trees_preproc_for_classification:n_estimators='100'
1.568814, 1.127940, 1.580226, 1, 0.011412, balancing:strategy=''none'', classifier:__choice__=''CustomXGBoost'', data_preprocessing:categorical_transformer:categorical_encoding:__choice__=''one_hot_encoding'', data_preprocessing:categorical_transformer:category_coalescence:__choice__=''minority_coalescer'', data_preprocessing:numerical_transformer:imputation:strategy=''mean'', data_preprocessing:numerical_transformer:rescaling:__choice__=''standardize'', feature_preprocessor:__choice__=''extra_trees_preproc_for_classification'', classifier:CustomXGBoost:learning_rate='0.35', classifier:CustomXGBoost:max_depth='6', classifier:CustomXGBoost:min_child_weight='5', classifier:CustomXGBoost:n_estimators='200', classifier:CustomXGBoost:subsample='0.86733', data_preprocessing:categorical_transformer:category_coalescence:minority_coalescer:minimum_fraction='0.01', feature_preprocessor:extra_trees_preproc_for_classification:bootstrap=''False'', feature_preprocessor:extra_trees_preproc_for_classification:criterion=''gini'', feature_preprocessor:extra_trees_preproc_for_classification:max_depth=''None'', feature_preprocessor:extra_trees_preproc_for_classification:max_features='0.5', feature_preprocessor:extra_trees_preproc_for_classification:max_leaf_nodes=''None'', feature_preprocessor:extra_trees_preproc_for_classification:min_impurity_decrease='0.0', feature_preprocessor:extra_trees_preproc_for_classification:min_samples_leaf='1', feature_preprocessor:extra_trees_preproc_for_classification:min_samples_split='2', feature_preprocessor:extra_trees_preproc_for_classification:min_weight_fraction_leaf='0.0', feature_preprocessor:extra_trees_preproc_for_classification:n_estimators='100'
1.714136, 0.000000, 3.168653, 2, 1.454517, balancing:strategy=''none'', classifier:__choice__=''CustomXGBoost'', data_preprocessing:categorical_transformer:categorical_encoding:__choice__=''one_hot_encoding'', data_preprocessing:categorical_transformer:category_coalescence:__choice__=''minority_coalescer'', data_preprocessing:numerical_transformer:imputation:strategy=''median'', data_preprocessing:numerical_transformer:rescaling:__choice__=''normalize'', feature_preprocessor:__choice__=''select_percentile_classification'', classifier:CustomXGBoost:learning_rate='0.4462800463456421', classifier:CustomXGBoost:max_depth='4', classifier:CustomXGBoost:min_child_weight='16', classifier:CustomXGBoost:n_estimators='527', classifier:CustomXGBoost:subsample='0.816619624244094', data_preprocessing:categorical_transformer:category_coalescence:minority_coalescer:minimum_fraction='0.34205386197266424', feature_preprocessor:select_percentile_classification:percentile='53.288143110509054', feature_preprocessor:select_percentile_classification:score_func=''f_classif''
